Date,ABB,APA,BKR,BP,CLR,COP,CTRA,CVX,DVN,E,EC,ENB,EOG,EQNR,EQT,FANG,HAL,HES,MPC,MPLX,MRO,OVV,OXY,PBA,PBR,PSX,PTR,PXD,SHEL,SLB,SNP,SSL,TPL,TTE,VLO,WDS,XOM
2018-10-30,17.269559860229492,34.967777252197266,24.079469680786133,33.775569915771484,51.43889617919922,61.970306396484375,21.06453514099121,93.11058044433594,27.261024475097656,28.016441345214844,16.51767921447754,24.480405807495117,91.50569915771484,21.974443435668945,17.453672409057617,100.13542938232422,32.60735321044922,53.52455520629883,58.943241119384766,22.34822654724121,17.800912857055664,45.28455352783203,60.20084762573242,25.717041015625,10.918701171875,86.6973648071289,59.17500305175781,129.56576538085938,52.582088470458984,46.213069915771484,57.732643127441406,32.36225891113281,660.5531616210938,45.44823455810547,74.6230697631836,21.12218475341797,63.56514358520508
2018-10-31,17.487499237060547,35.32258605957031,23.575977325439453,34.70378875732422,51.40962600708008,62.309059143066406,21.029813766479492,93.78255462646484,27.328506469726562,28.224088668823242,16.383846282958984,24.986398696899414,91.35823822021484,22.08616065979004,18.03775978088379,102.39550018310547,32.253936767578125,53.82462692260742,60.356849670410156,22.268720626831055,18.096323013305664,46.18663024902344,59.773067474365234,25.677322387695312,10.81224250793457,87.34296417236328,58.50651168823242,130.89007568359375,53.094627380371094,45.320960998535156,56.872440338134766,32.056671142578125,707.0831298828125,46.013580322265625,75.44300079345703,21.523181915283203,64.29132843017578
2018-11-01,17.75774574279785,33.9780387878418,22.86931610107422,34.127647399902344,51.13637924194336,62.0238037109375,21.133970260620117,93.37936401367188,27.716501235961914,28.12026596069336,15.376585960388184,25.436166763305664,92.70249938964844,21.965843200683594,18.520963668823242,105.21147155761719,32.33763885498047,54.237213134765625,60.8965950012207,22.858400344848633,17.734207153320312,40.41329574584961,60.91380310058594,26.18577766418457,10.745707511901855,87.07111358642578,59.8274040222168,132.94314575195312,53.04421615600586,45.63010787963867,58.71976089477539,32.825557708740234,623.2511596679688,45.401126861572266,76.61908721923828,21.601640701293945,65.09012603759766
2018-11-02,17.801334381103516,33.5578498840332,23.0283145904541,33.28746032714844,48.72594451904297,60.4727668762207,21.30755043029785,96.36967468261719,27.227285385131836,27.888656616210938,15.186403274536133,25.235382080078125,88.76510620117188,21.6392822265625,17.326234817504883,104.18168640136719,32.45853805541992,52.840023040771484,59.53437805175781,22.27651023864746,17.353029251098633,38.56403350830078,60.87815475463867,26.27316665649414,10.732398986816406,84.10646057128906,58.68369674682617,130.56121826171875,52.3047981262207,45.40045166015625,58.26850891113281,32.64812088012695,632.30224609375,44.99281311035156,76.05590057373047,21.39242172241211,66.1229019165039
2018-11-05,17.714157104492188,35.08915328979492,23.717308044433594,34.095645904541016,49.12605285644531,61.53353500366211,22.5573673248291,99.90592956542969,27.91893768310547,28.200132369995117,15.630162239074707,25.958223342895508,92.23419189453125,22.08616065979004,18.77052879333496,105.70358276367188,33.24907684326172,54.98738479614258,59.765708923339844,23.019060134887695,17.810440063476562,40.052467346191406,62.33972930908203,27.274211883544922,10.925354957580566,85.38915252685547,60.07708740234375,131.78773498535156,53.262672424316406,45.89509201049805,60.461334228515625,33.752166748046875,624.2930908203125,45.91151428222656,75.49270629882812,21.139619827270508,65.8727798461914
2018-11-06,17.792613983154297,34.86506652832031,23.99113655090332,34.13565444946289,49.30171203613281,61.952491760253906,22.44423484802246,99.87232971191406,27.775545120239258,28.208112716674805,15.390673637390137,26.600759506225586,93.08412170410156,21.974443435668945,18.59529685974121,103.31593322753906,33.26768493652344,55.00614929199219,58.574832916259766,22.951557159423828,17.467384338378906,39.28569412231445,65.36091613769531,27.56815528869629,10.559402465820312,85.69498443603516,60.79392623901367,132.0010223388672,53.31309127807617,46.00109100341797,61.20872497558594,34.0971794128418,634.8975830078125,45.990028381347656,75.6003646850586,21.191923141479492,66.15518951416016
2018-11-07,17.98440170288086,35.30390930175781,23.893970489501953,34.49573516845703,50.9997444152832,62.4249382019043,22.165748596191406,101.52709197998047,28.55997657775879,28.703275680541992,15.749905586242676,26.640913009643555,94.66254425048828,22.32678985595703,18.14396095275879,105.59422302246094,33.86289978027344,57.087860107421875,59.81708908081055,22.965055465698242,17.638914108276367,39.6014289855957,65.69956970214844,27.790620803833008,10.346485137939453,87.59779357910156,61.87319564819336,143.72396850585938,53.87605285644531,46.213069915771484,61.864463806152344,34.87592697143555,651.1578979492188,46.57894515991211,76.68535614013672,21.63650894165039,66.99433898925781
2018-11-08,17.77518081665039,33.632564544677734,23.62897300720215,33.501319885253906,48.83328628540039,59.64375686645508,21.95688247680664,100.25872039794922,27.598417282104492,28.024425506591797,15.263887405395508,26.424062728881836,90.93329620361328,21.561939239501953,18.478479385375977,100.83714294433594,32.895668029785156,55.54063034057617,58.00082778930664,22.9245548248291,17.200559616088867,39.28569412231445,64.72815704345703,27.41720199584961,9.9406099319458,83.817626953125,60.86641311645508,139.10235595703125,52.741722106933594,45.559452056884766,60.40493392944336,33.614158630371094,625.548828125,45.408973693847656,73.46354675292969,21.54933738708496,65.92925262451172
2018-11-09,17.565956115722656,34.62229537963867,22.533649444580078,33.47697448730469,49.50664520263672,59.48330307006836,22.287580490112305,100.38472747802734,27.843021392822266,27.9844970703125,15.468155860900879,26.367841720581055,91.50569915771484,21.312711715698242,19.062570571899414,103.75335693359375,32.5329475402832,55.46562194824219,57.555335998535156,22.452022552490234,17.000442504882812,39.91716003417969,65.548095703125,27.274211883544922,9.9406099319458,84.7265853881836,59.80324935913086,142.044189453125,52.93498229980469,44.51717758178711,59.81265640258789,32.94384765625,609.2977905273438,45.07133483886719,72.53593444824219,21.191923141479492,65.91297149658203
2018-11-12,17.069053649902344,33.66056823730469,20.88182830810547,33.17662811279297,47.24258804321289,58.06597137451172,22.096120834350586,98.60398864746094,26.611555099487305,27.665037155151367,14.94691276550293,26.399965286254883,87.81111145019531,20.96895980834961,18.393522262573242,100.45442199707031,31.770307540893555,53.88087844848633,56.45871353149414,21.95248794555664,16.44774055480957,37.93257522583008,64.30929565429688,26.99614143371582,9.794230461120605,82.9681625366211,59.9401741027832,137.15594482421875,52.229183197021484,43.67806625366211,59.29088592529297,32.19467544555664,577.6236572265625,44.2154426574707,71.20250701904297,20.98270606994629,65.06531524658203
